,Experiment,Sample,Cells,Input_replicate,Input_adapter_1,Input_adapter_2,Input_fastq_1,Input_fastq_2,CLIP_replicate,CLIP_adapter_1,CLIP_adapter_2,CLIP_fastq_1,CLIP_fastq_2,Accession,Barcode 1,Barcode 2,RBP
180,SLTM_HepG2_ENCSR351PVI,SLTM_HepG2_ENCSR351PVI,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF995SCZ.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF489KGX.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/C01_D08fixed.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF958NRC.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF208JVP.fastq.gz,ENCSR351PVI,C01,D08fixed,SLTM
181,SMNDC1_HepG2_ENCSR373ODC,SMNDC1_HepG2_ENCSR373ODC,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF040CHT.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF993KFQ.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/C01_D08fixed.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF347ARQ.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF911CAB.fastq.gz,ENCSR373ODC,C01,D08fixed,SMNDC1
182,SRSF1_HepG2_ENCSR989VIY,SRSF1_HepG2_ENCSR989VIY,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF614VTZ.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF831COI.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/C01_D08fixed.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF816JAS.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF286FKW.fastq.gz,ENCSR989VIY,C01,D08fixed,SRSF1
183,SRSF7_HepG2_ENCSR513NDD,SRSF7_HepG2_ENCSR513NDD,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF611KBN.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF043KVQ.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/C01_D08fixed.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF729MSV.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF578OMQ.fastq.gz,ENCSR513NDD,C01,D08fixed,SRSF7
184,TAF15_HepG2_ENCSR841EQA,TAF15_HepG2_ENCSR841EQA,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF832HQP.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF612XKJ.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/C01_D08fixed.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF185GGV.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF192XSY.fastq.gz,ENCSR841EQA,C01,D08fixed,TAF15
185,TIA1_HepG2_ENCSR623VEQ,TIA1_HepG2_ENCSR623VEQ,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF678FPJ.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF805EWQ.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/C01_D08fixed.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF181GFC.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF643ZXH.fastq.gz,ENCSR623VEQ,C01,D08fixed,TIA1
186,TROVE2_HepG2_ENCSR993FMY,TROVE2_HepG2_ENCSR993FMY,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF456RUG.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF465JRJ.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/C01_D08fixed.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF857CKQ.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF681SRL.fastq.gz,ENCSR993FMY,C01,D08fixed,TROVE2
187,UPF1_HepG2_ENCSR539BEV,UPF1_HepG2_ENCSR539BEV,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF159XFE.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF257MNA.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/C01_D08fixed.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF881UQQ.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF528BUU.fastq.gz,ENCSR539BEV,C01,D08fixed,UPF1
188,XRCC6_HepG2_ENCSR571ROL,XRCC6_HepG2_ENCSR571ROL,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF656XSL.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF574XRV.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/C01_D08fixed.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF202EFD.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF246PWB.fastq.gz,ENCSR571ROL,C01,D08fixed,XRCC6
189,ZNF800_HepG2_ENCSR685AUR,ZNF800_HepG2_ENCSR685AUR,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF356RSL.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF362SXF.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/C01_D08fixed.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF348GPW.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF959DLJ.fastq.gz,ENCSR685AUR,C01,D08fixed,ZNF800
190,SUB1_HepG2_ENCSR406OOZ,SUB1_HepG2_ENCSR406OOZ,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF838LHV.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF988APT.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF457GXO.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF513BPQ.fastq.gz,ENCSR406OOZ,Nil,Nil,SUB1
191,DDX6_HepG2_ENCSR141OIM,DDX6_HepG2_ENCSR141OIM,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF219DHH.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF158NBG.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF102XRX.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF566VWD.fastq.gz,ENCSR141OIM,X2A,X2B,DDX6
192,EFTUD2_HepG2_ENCSR527DXF,EFTUD2_HepG2_ENCSR527DXF,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF826QWS.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF671ZYB.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF441XUV.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF727KTZ.fastq.gz,ENCSR527DXF,X2A,X2B,EFTUD2
193,FUS_HepG2_ENCSR464OSH,FUS_HepG2_ENCSR464OSH,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF078WXK.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF609YLK.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF331AAL.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF821CAW.fastq.gz,ENCSR464OSH,X2A,X2B,FUS
194,HNRNPL_HepG2_ENCSR724RDN,HNRNPL_HepG2_ENCSR724RDN,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF375ZHC.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF676LYW.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF242YTA.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF149UBH.fastq.gz,ENCSR724RDN,X2A,X2B,HNRNPL
195,MATR3_HepG2_ENCSR290VLT,MATR3_HepG2_ENCSR290VLT,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF396MHA.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF480VLX.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF891MFI.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF527QLM.fastq.gz,ENCSR290VLT,X2A,X2B,MATR3
196,PABPN1_HepG2_ENCSR820UYE,PABPN1_HepG2_ENCSR820UYE,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF598XCN.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF204AJE.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF937NJC.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF049DAF.fastq.gz,ENCSR820UYE,X2A,X2B,PABPN1
197,PCBP1_HepG2_ENCSR256CHX,PCBP1_HepG2_ENCSR256CHX,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF693OCX.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF468VDU.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF725CBA.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF973FFS.fastq.gz,ENCSR256CHX,X2A,X2B,PCBP1
198,PRPF4_HepG2_ENCSR977OXG,PRPF4_HepG2_ENCSR977OXG,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF560IMA.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF343WLN.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF601DRB.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF541DXC.fastq.gz,ENCSR977OXG,X2A,X2B,PRPF4
199,TIAL1_HepG2_ENCSR322HHA,TIAL1_HepG2_ENCSR322HHA,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF335LFP.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF095YOS.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF164ZGA.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF430UQQ.fastq.gz,ENCSR322HHA,X2A,X2B,TIAL1
200,STAU2_HepG2_ENCSR979EWD,STAU2_HepG2_ENCSR979EWD,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/20230802_missing_encode3_skipper/ENCFF278UYQ.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/20230802_missing_encode3_skipper/ENCFF053PON.fastq.gz,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/A04_F05.fasta,/tscc/projects/ps-yeolab4/seqdata/20230802_missing_encode3_skipper/demuxed/ENCODE3.STAU2_HepG2_rep1.A04_F05.r1.fq.gz,/tscc/projects/ps-yeolab4/seqdata/20230802_missing_encode3_skipper/demuxed/ENCODE3.STAU2_HepG2_rep1.A04_F05.r2.fq.gz,ENCSR979EWD,A04,F05,STAU2
201,STAU2_HepG2_ENCSR979EWD,STAU2_HepG2_ENCSR979EWD,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/20230802_missing_encode3_skipper/ENCFF278UYQ.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/20230802_missing_encode3_skipper/ENCFF053PON.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/A03_G07.fasta,/tscc/projects/ps-yeolab4/seqdata/20230802_missing_encode3_skipper/demuxed/ENCODE3.STAU2_HepG2_rep2.A03_G07.r1.fq.gz,/tscc/projects/ps-yeolab4/seqdata/20230802_missing_encode3_skipper/demuxed/ENCODE3.STAU2_HepG2_rep2.A03_G07.r2.fq.gz,ENCSR979EWD,A03,G07,STAU2
202,EXOSC5_HepG2_ENCSR013CTQ,EXOSC5_HepG2_ENCSR013CTQ,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/20230802_missing_encode3_skipper/demuxed/ENCODE3.EXOSC5_HepG2_rep1.NIL.r1.fq.gz,/tscc/projects/ps-yeolab4/seqdata/20230802_missing_encode3_skipper/demuxed/ENCODE3.EXOSC5_HepG2_rep1.NIL.r2.fq.gz,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/A01_B06.fasta,/tscc/projects/ps-yeolab4/seqdata/20230802_missing_encode3_skipper/demuxed/ENCODE3.EXOSC5_HepG2_rep1.A01_B06.r1.fq.gz,/tscc/projects/ps-yeolab4/seqdata/20230802_missing_encode3_skipper/demuxed/ENCODE3.EXOSC5_HepG2_rep1.A01_B06.r2.fq.gz,ENCSR013CTQ,A01,B06,EXOSC5
203,EXOSC5_HepG2_ENCSR013CTQ,EXOSC5_HepG2_ENCSR013CTQ,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/20230802_missing_encode3_skipper/demuxed/ENCODE3.EXOSC5_HepG2_rep1.NIL.r1.fq.gz,/tscc/projects/ps-yeolab4/seqdata/20230802_missing_encode3_skipper/demuxed/ENCODE3.EXOSC5_HepG2_rep1.NIL.r2.fq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/C01_D08fixed.fasta,/tscc/projects/ps-yeolab4/seqdata/20230802_missing_encode3_skipper/demuxed/ENCODE3.EXOSC5_HepG2_rep2.C01_D8f.r1.fq.gz,/tscc/projects/ps-yeolab4/seqdata/20230802_missing_encode3_skipper/demuxed/ENCODE3.EXOSC5_HepG2_rep2.C01_D8f.r2.fq.gz,ENCSR013CTQ,C01,D08fixed,EXOSC5
204,FTO_HepG2_ENCSR989SMC,FTO_HepG2_ENCSR989SMC,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/20230802_missing_encode3_skipper/demuxed/ENCODE3.FTO_HepG2_rep1.NIL.r1.fq.gz,/tscc/projects/ps-yeolab4/seqdata/20230802_missing_encode3_skipper/demuxed/ENCODE3.FTO_HepG2_rep1.NIL.r2.fq.gz,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/A01_B06.fasta,/tscc/projects/ps-yeolab4/seqdata/20230802_missing_encode3_skipper/demuxed/ENCODE3.FTO_HepG2_rep1.A01_B06.r1.fq.gz,/tscc/projects/ps-yeolab4/seqdata/20230802_missing_encode3_skipper/demuxed/ENCODE3.FTO_HepG2_rep1.A01_B06.r2.fq.gz,ENCSR989SMC,A01,B06,FTO
205,FTO_HepG2_ENCSR989SMC,FTO_HepG2_ENCSR989SMC,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/20230802_missing_encode3_skipper/demuxed/ENCODE3.FTO_HepG2_rep1.NIL.r1.fq.gz,/tscc/projects/ps-yeolab4/seqdata/20230802_missing_encode3_skipper/demuxed/ENCODE3.FTO_HepG2_rep1.NIL.r2.fq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/C01_D08fixed.fasta,/tscc/projects/ps-yeolab4/seqdata/20230802_missing_encode3_skipper/demuxed/ENCODE3.FTO_HepG2_rep2.C01_D8f.r1.fq.gz,/tscc/projects/ps-yeolab4/seqdata/20230802_missing_encode3_skipper/demuxed/ENCODE3.FTO_HepG2_rep2.C01_D8f.r2.fq.gz,ENCSR989SMC,C01,D08fixed,FTO
